,timestamp,feature,value,node
182,182,0,0.09412327696943358,0
183,183,0,0.07962560843921931,0
184,184,0,0.16713708533994098,0
185,185,0,0.24224135153177123,0
186,186,0,-0.24513487341437798,0
187,187,0,0.1336632016586683,0
188,188,0,-0.08157631363505637,0
189,189,0,0.09177172727926443,0
190,190,0,-0.24905311778257638,0
191,191,0,-0.3077252292169407,0
192,192,0,0.29234101305782906,0
193,193,0,0.14361762464278421,0
194,194,0,0.009392957030853556,0
195,195,0,-0.20565325027401946,0
196,196,0,-0.5605280156213657,0
197,197,0,-0.14936771912225466,0
198,198,0,0.37305319065226566,0
199,199,0,-0.1827034961108543,0
200,200,0,-0.18762604748037576,0
201,201,0,-0.07824181874530894,0
202,202,0,0.2606775141228629,0
203,203,0,0.018309569742005892,0
204,204,0,0.15540301645518062,0
205,205,0,0.42058067620162937,0
206,206,0,0.04180405452979761,0
207,207,0,0.03423660373215733,0
208,208,0,0.021478501467026536,0
209,209,0,0.03228209545033369,0
210,210,0,-0.24660009164528046,0
211,211,0,-0.05309287998244617,0
212,212,0,-0.1243893823504277,0
213,213,0,-0.24601769547106944,0
214,214,0,-0.0025042941570020127,0
215,215,0,0.07406428948048764,0
216,216,0,-0.11217488024360595,0
217,217,0,-0.1320306269900769,0
218,218,0,0.19409750672524254,0
219,219,0,0.15747375834991845,0
220,220,0,-0.07900363829500334,0
221,221,0,0.10769263224728819,0
222,222,0,0.12209702007414981,0
223,223,0,-0.252523822258832,0
224,224,0,0.0714960887740048,0
225,225,0,-0.03211775673564396,0
226,226,0,0.00013746467097289217,0
227,227,0,0.029899782708301473,0
228,228,0,-0.044006615334431246,0
229,229,0,-0.02375222783156245,0
230,230,0,0.3194446710914578,0
231,231,0,0.21010041408186775,0
232,232,0,0.392646943294334,0
233,233,0,0.1892888839572216,0
234,234,0,0.365655776383616,0
235,235,0,-0.199126516966305,0
236,236,0,0.1714158017934638,0
237,237,0,-0.12244190008593411,0
238,238,0,-0.11675481499950338,0
239,239,0,0.06205691093940411,0
240,240,0,0.15067186050265335,0
241,241,0,0.43150405772718814,0
242,242,0,-0.12259215834204093,0
243,243,0,-0.10585692901862903,0
244,244,0,0.41433337536082293,0
245,245,0,-0.23922953460694793,0
246,246,0,-0.40118789134504473,0
247,247,0,0.08328789700172054,0
248,248,0,-0.24212660403045583,0
249,249,0,0.37628918931689204,0
250,250,0,-0.21304737829417106,0
251,251,0,0.013347479231099649,0
252,252,0,-0.08159457393626264,0
253,253,0,-0.15297537943061496,0
254,254,0,-0.10363833685258118,0
255,255,0,0.4009143952487116,0
256,256,0,0.03657394623666238,0
257,257,0,0.21696925445069964,0
258,258,0,-0.039132405637556905,0
259,259,0,0.20672689360411217,0
260,260,0,-0.031234852064525906,0
261,261,0,0.5428894777818871,0
262,262,0,0.41354732240858805,0
263,263,0,0.08855814401475273,0
264,264,0,0.05565708103630699,0
265,265,0,-0.04877047208083894,0
266,266,0,-0.037263605466419936,0
267,267,0,0.06917767778146863,0
268,268,0,-0.026521650540581837,0
269,269,0,-0.02410066090768255,0
270,270,0,0.10678395328156541,0
271,271,0,-0.2592149290168887,0
272,272,0,0.4634783256553874,0
273,273,0,0.13118048037589405,0
274,274,0,0.36947061637124984,0
275,275,0,-0.1599168978966468,0
276,276,0,0.23358602552763524,0
277,277,0,0.18259275855930288,0
278,278,0,0.032872736197687796,0
279,279,0,0.4314308381967058,0
280,280,0,0.062290379876994165,0
281,281,0,0.37641797987572323,0
282,282,0,0.05636821141176776,0
283,283,0,0.048293824696347035,0
284,284,0,0.5418847200291073,0
285,285,0,0.2077280708606123,0
286,286,0,-0.0602372029091347,0
287,287,0,-0.08365376246242892,0
288,288,0,0.32050438642128365,0
289,289,0,0.3973824963047502,0
290,290,0,0.1427289842984479,0
291,291,0,0.05568822951399395,0
292,292,0,0.3177991705748069,0
293,293,0,-0.17705443659982636,0
294,294,0,0.33876658643956425,0
295,295,0,0.6816315447966331,0
296,296,0,0.0633814995903389,0
297,297,0,-0.10712578643629739,0
298,298,0,0.04846242996751596,0
299,299,0,0.043217641686708025,0
300,300,0,-0.15808578792805236,0
301,301,0,0.13584820145378645,0
302,302,0,0.23101489654887752,0
303,303,0,0.44005694533667694,0
304,304,0,0.35194141633347886,0
305,305,0,0.19209259717682559,0
306,306,0,-0.020990118040240147,0
307,307,0,0.32448375672074364,0
308,308,0,-0.052921156621232535,0
309,309,0,0.28662768869189315,0
310,310,0,0.5289016689229448,0
311,311,0,-0.030149734176117104,0
312,312,0,0.4978328182949188,0
313,313,0,-0.0509570062355896,0
314,314,0,0.2510454313541202,0
315,315,0,0.5489081492230825,0
316,316,0,-0.011827247812910613,0
317,317,0,0.1546058783703061,0
318,318,0,0.060865323287572326,0
319,319,0,0.19153128458363836,0
320,320,0,0.26058349454636887,0
321,321,0,0.12574198083615698,0
322,322,0,0.26629849227103153,0
323,323,0,0.19212254959725777,0
324,324,0,0.6798970907405897,0
325,325,0,0.2959801384086298,0
326,326,0,0.3518350653961111,0
327,327,0,0.19636731860583778,0
328,328,0,0.3113105709881199,0
329,329,0,0.1275038151572159,0
330,330,0,-0.1635760997361168,0
331,331,0,0.28921668838338915,0
332,332,0,0.23289963408804853,0
333,333,0,0.7534235323538268,0
334,334,0,0.23190889494335898,0
335,335,0,0.5150935525021456,0
336,336,0,0.318659159185258,0
337,337,0,0.438355024068091,0
338,338,0,0.08518375219091917,0
339,339,0,0.5858228992121677,0
340,340,0,0.6198935114513919,0
341,341,0,0.6991058898244382,0
342,342,0,0.37023036442203494,0
343,343,0,0.3419606038167564,0
344,344,0,0.4917740510859808,0
345,345,0,0.0996547674136819,0
346,346,0,0.40687086854253246,0
347,347,0,0.24270786872772654,0
348,348,0,0.493815353419396,0
349,349,0,0.30340495230341274,0
350,350,0,0.1539854482148188,0
351,351,0,0.7183079765708774,0
352,352,0,0.5608633476279616,0
353,353,0,0.5368032964617568,0
354,354,0,0.3956645484875299,0
355,355,0,0.27326787481909043,0
356,356,0,0.5790439679306811,0
357,357,0,0.5760317621046299,0
358,358,0,0.3997342069956601,0
359,359,0,0.058147057581801886,0
360,360,0,0.7026393273620077,0
361,361,0,0.39365392171960817,0
362,362,0,0.45246462065632287,0
363,363,0,0.5083456739023108,0
364,364,0,0.042289995177277884,0
365,365,0,0.7343091312266739,0
366,366,0,0.3619379389718666,0
367,367,0,0.3102901202159267,0
368,368,0,0.19238848652472892,0
369,369,0,0.13026558434698549,0
370,370,0,0.17595171236637214,0
371,371,0,0.7457434077327871,0
372,372,0,0.2959352721431799,0
373,373,0,0.37038862846811177,0
374,374,0,0.4379714892330303,0
375,375,0,0.14166803863832483,0
376,376,0,0.8090985227224408,0
377,377,0,0.9426387539921038,0
378,378,0,0.7338460243861293,0
379,379,0,0.1052624877223286,0
380,380,0,0.4950189738356067,0
381,381,0,0.41353630285760157,0
382,382,0,0.13323520148645945,0
383,383,0,0.49649350796930636,0
384,384,0,0.6681833687106877,0
385,385,0,0.5193312899894458,0
386,386,0,0.20401457291773903,0
387,387,0,0.9252750218127486,0
388,388,0,0.9112263363688732,0
389,389,0,0.695337927343381,0
390,390,0,0.3913582997303339,0
391,391,0,0.6370262490598103,0
392,392,0,0.3982313175960907,0
393,393,0,0.26816145962745724,0
394,394,0,0.2517443796550972,0
395,395,0,0.2911742868369413,0
396,396,0,0.4312772750390868,0
397,397,0,0.5625746910156834,0
398,398,0,0.4211404149707505,0
399,399,0,0.4215216795894182,0
400,400,0,0.6168858408676458,0
401,401,0,0.48834844056062765,0
402,402,0,0.21385162476335534,0
403,403,0,0.6843450541844993,0
404,404,0,0.4571389879311287,0
405,405,0,0.3232271855982116,0
406,406,0,0.7328853615327279,0
407,407,0,0.19135161666250355,0
408,408,0,0.5273568961265396,0
409,409,0,0.31086871164847485,0
410,410,0,0.8118474529570252,0
411,411,0,0.47968026051003965,0
412,412,0,0.6622726398537415,0
413,413,0,0.5755119096864683,0
414,414,0,0.6467119618081341,0
415,415,0,0.7797999411780685,0
416,416,0,0.5549850536648733,0
417,417,0,0.6500960680848801,0
418,418,0,0.5630730196421241,0
419,419,0,0.42739261496322595,0
420,420,0,0.8127922301343958,0
421,421,0,0.2764326669898291,0
422,422,0,0.7163183532117963,0
423,423,0,0.27016058139729837,0
424,424,0,0.6720673989886783,0
425,425,0,0.4891120574166948,0
426,426,0,0.4905312359501294,0
427,427,0,0.6551701722496802,0
428,428,0,0.7260982382109428,0
429,429,0,0.29350839765640807,0
430,430,0,0.5858088169913774,0
431,431,0,0.5789093379700193,0
432,432,0,0.7126584018977042,0
433,433,0,0.3048374048401067,0
434,434,0,0.3432664138350594,0
435,435,0,0.6969410413910928,0
436,436,0,0.6115014708294103,0
437,437,0,0.6766070833683808,0
438,438,0,0.7384374281485248,0
439,439,0,0.33746210370985724,0
440,440,0,0.5671085535001634,0
441,441,0,0.8097448063929631,0
442,442,0,0.690398322247579,0
443,443,0,0.8500481360449472,0
444,444,0,0.6640972816279754,0
445,445,0,0.41720492181588564,0
446,446,0,0.25286226671035605,0
447,447,0,1.1736346836481104,0
448,448,0,0.7253508368426264,0
449,449,0,0.2967573651617164,0
450,450,0,0.7307979813471988,0
451,451,0,0.4462139427768842,0
452,452,0,0.6926463054301077,0
453,453,0,0.706172664277259,0
454,454,0,0.5159911964219065,0
455,455,0,0.6999841511861292,0
456,456,0,0.7424956796389391,0
457,457,0,1.0058929354674668,0
458,458,0,0.9090708760839057,0
459,459,0,0.5098903652274036,0
460,460,0,0.5120846525749214,0
461,461,0,0.49987121353911024,0
462,462,0,0.7254319201133905,0
463,463,0,1.036066625486895,0
464,464,0,1.242985614596377,0
465,465,0,0.7336852239158012,0
466,466,0,0.8157362523667252,0
467,467,0,0.7673077048739055,0
468,468,0,0.6547007656231042,0
469,469,0,0.5991989087372773,0
470,470,0,0.7489240286647368,0
471,471,0,0.7948045756701003,0
472,472,0,0.7767212082102274,0
473,473,0,0.43232544261673966,0
474,474,0,0.7573581889232016,0
475,475,0,0.5132823311016179,0
476,476,0,0.5774563364625491,0
477,477,0,0.8522996266263896,0
478,478,0,0.9336166001291953,0
479,479,0,0.41413771923133896,0
480,480,0,0.499425050952479,0
481,481,0,0.8053524161908786,0
482,482,0,0.8891147671161586,0
483,483,0,0.929397652154659,0
484,484,0,0.5972287014739044,0
485,485,0,0.6815381977715373,0
486,486,0,0.3115508719366794,0
487,487,0,0.342440674064745,0
488,488,0,0.7376364176876864,0
489,489,0,0.5595765236905254,0
490,490,0,0.7964961870915588,0
491,491,0,0.5316731654953432,0
492,492,0,1.0460410257011965,0
493,493,0,1.020700868615595,0
494,494,0,0.4579935477680988,0
495,495,0,0.7161826910255633,0
496,496,0,1.2401017299026273,0
497,497,0,0.7552426060913144,0
498,498,0,0.8029808765129175,0
499,499,0,0.5027330539257511,0
500,500,0,0.9167193594449029,0
501,501,0,0.4187167313693616,0
502,502,0,0.803109902672827,0
503,503,0,0.6549658797292106,0
504,504,0,0.8329051829875783,0
505,505,0,0.7150480758060308,0
506,506,0,0.9822203372564664,0
507,507,0,0.9578443639668381,0
508,508,0,0.98221002916092,0
509,509,0,0.7195118313179171,0
510,510,0,0.8670644866831152,0
511,511,0,0.7605912143225143,0
512,512,0,0.41496093761493436,0
513,513,0,0.8511350093398397,0
514,514,0,0.9148008732925224,0
515,515,0,0.5791998603949222,0
516,516,0,0.8646736954736296,0
517,517,0,0.6883474479480287,0
518,518,0,0.9018505020291027,0
519,519,0,0.6360116047704728,0
520,520,0,0.39368890354421837,0
521,521,0,0.9248597630464257,0
522,522,0,0.7644291033828812,0
523,523,0,0.43664657533473045,0
524,524,0,0.895676447167946,0
525,525,0,1.1771835063462215,0
526,526,0,0.7402995695598432,0
527,527,0,0.5492070554660591,0
528,528,0,0.8773387982946678,0
529,529,0,0.7411039278450646,0
530,530,0,0.8443918288365834,0
531,531,0,0.6558954370905874,0
532,532,0,0.8452477527975523,0
533,533,0,1.0291205794709701,0
534,534,0,1.0269898284038792,0
535,535,0,1.1061389188927568,0
536,536,0,0.7099248643679169,0
537,537,0,1.037421010444449,0
538,538,0,0.939914231101031,0
539,539,0,1.3089264573856916,0
540,540,0,0.7427121635107904,0
541,541,0,1.1314313011742958,0
542,542,0,0.7203859061835427,0
543,543,0,0.5832521818455022,0
544,544,0,0.5898575103717819,0
545,545,0,0.9574590875269219,0
546,546,0,1.1327219435692828,0
547,547,0,0.7991463193983583,0
548,548,0,0.6214889624507673,0
549,549,0,0.9617406748535514,0
550,550,0,0.9080997862852687,0
551,551,0,0.585266176299928,0
552,552,0,0.8886121189949602,0
553,553,0,1.252136270058518,0
554,554,0,1.1460500983105302,0
555,555,0,0.5672841826009024,0
556,556,0,0.7910771980612379,0
557,557,0,0.5889834098395224,0
558,558,0,0.5675466427238536,0
559,559,0,0.9809222013568961,0
560,560,0,1.0267851862891622,0
561,561,0,0.5929007671222203,0
562,562,0,1.1936890861356086,0
563,563,0,0.8995416702182087,0
564,564,0,0.8179032355192511,0
565,565,0,0.994039718668367,0
566,566,0,0.6956871338029882,0
567,567,0,1.237736450161429,0
568,568,0,0.8150149892337005,0
569,569,0,1.14350428781507,0
570,570,0,0.7904557475755819,0
571,571,0,1.225267535318816,0
572,572,0,1.0213410249603794,0
573,573,0,0.784085839241261,0
574,574,0,0.7745486921611964,0
575,575,0,0.6198254167532959,0
576,576,0,0.9645450495475266,0
577,577,0,0.9922273392125237,0
578,578,0,0.8909443283942483,0
579,579,0,0.9831749216408876,0
580,580,0,0.7944057210483062,0
581,581,0,1.0182715229027397,0
582,582,0,0.9100216977405284,0
583,583,0,0.5980986562197588,0
584,584,0,0.8936034734283029,0
585,585,0,1.0957731316220563,0
586,586,0,0.9885154843210019,0
587,587,0,0.8240722076884063,0
588,588,0,0.8359985891377892,0
589,589,0,0.9731678055586463,0
590,590,0,1.1766563633360552,0
591,591,0,0.6846444193289637,0
592,592,0,0.848997468141578,0
593,593,0,0.7197041112299674,0
594,594,0,0.6592048825432091,0
595,595,0,1.2039665472137482,0
596,596,0,0.9888455794301363,0
597,597,0,1.123717682102873,0
598,598,0,0.8415230014985305,0
599,599,0,0.7498237247302337,0
600,600,0,0.8988711837749603,0
601,601,0,0.8529433494304561,0
602,602,0,0.7466271718377312,0
603,603,0,0.8774726431837432,0
604,604,0,0.7672923651929437,0
605,605,0,1.0830220934165735,0
606,606,0,1.0251494219030697,0
607,607,0,1.0229733954729503,0
608,608,0,1.0562807905157596,0
609,609,0,0.998198061846888,0
610,610,0,1.0031936800534016,0
611,611,0,1.0512165319936189,0
612,612,0,1.4054798853385104,0
613,613,0,0.7839225066625722,0
614,614,0,0.5885774003342634,0
615,615,0,1.0004415300340197,0
616,616,0,1.2942111827021407,0
617,617,0,0.6863617883103691,0
618,618,0,0.38555481836325534,0
619,619,0,0.8199658243336003,0
620,620,0,1.1188170192980817,0
621,621,0,0.5525601173625205,0
622,622,0,1.3254408664241861,0
623,623,0,1.3725049990011686,0
624,624,0,1.0409582984950223,0
625,625,0,0.5980093657344148,0
626,626,0,0.7485219468162048,0
627,627,0,0.9972642460472384,0
628,628,0,0.8438197450509193,0
629,629,0,0.6686978900207488,0
630,630,0,0.7882929482473359,0
631,631,0,0.8073034657751773,0
632,632,0,0.9957628449126673,0
633,633,0,0.9578811917796988,0
634,634,0,0.8134072471439237,0
635,635,0,1.0813528166916888,0
636,636,0,0.6941582707167785,0
637,637,0,1.08882770665101,0
638,638,0,1.0731290552394956,0
639,639,0,0.8436627223074682,0
640,640,0,1.031032206461714,0
641,641,0,0.9654001213241672,0
642,642,0,0.8530139516178213,0
643,643,0,1.033160444741469,0
644,644,0,0.9479374783328404,0
645,645,0,1.143209031448852,0
646,646,0,0.6102427652140392,0
647,647,0,0.9136396687350576,0
648,648,0,0.8802337889707494,0
649,649,0,0.6430199867868436,0
650,650,0,1.1060423447680872,0
651,651,0,1.0321228140861285,0
652,652,0,0.854510735359098,0
653,653,0,0.884750059237096,0
654,654,0,1.2398944400008207,0
655,655,0,1.1556354501501396,0
656,656,0,1.148569504535806,0
657,657,0,1.0434567185658492,0
658,658,0,1.0149582188355943,0
659,659,0,0.9534442177128709,0
660,660,0,1.3098547876673612,0
661,661,0,0.7508612588726948,0
662,662,0,0.7305839178301697,0
663,663,0,0.756095240662094,0
664,664,0,1.2571835854371674,0
665,665,0,0.8566971236587895,0
666,666,0,0.9170174424664431,0
667,667,0,1.0526869891399342,0
668,668,0,0.9568029211629758,0
669,669,0,0.8596647537265346,0
670,670,0,1.0795882608316354,0
671,671,0,0.9309722430312839,0
672,672,0,1.0994579234414896,0
673,673,0,1.0677591331173923,0
674,674,0,0.8397268472479852,0
675,675,0,1.0616512607749296,0
676,676,0,1.0455925189677533,0
677,677,0,1.1629410347583766,0
678,678,0,1.1920028739481894,0
679,679,0,0.8082161470974862,0
680,680,0,1.1090211716115916,0
681,681,0,0.7161801953224841,0
682,682,0,1.1137044343664595,0
683,683,0,0.7921383495078604,0
684,684,0,0.8490545932941514,0
685,685,0,1.1114705373892637,0
686,686,0,1.197106066479045,0
687,687,0,1.1628318560506472,0
688,688,0,1.477623150599875,0
689,689,0,1.2526871478899895,0
690,690,0,0.9237872435333434,0
691,691,0,1.12001289459419,0
692,692,0,1.1506792953069025,0
693,693,0,0.9668614051385184,0
694,694,0,1.0586188137748853,0
695,695,0,1.1687203229828311,0
696,696,0,1.2919666609477642,0
697,697,0,1.200279307746775,0
698,698,0,1.0927011124274966,0
699,699,0,0.9710902552366801,0
700,700,0,0.8666062506883679,0
701,701,0,1.1546784319953085,0
702,702,0,0.9600261680387063,0
703,703,0,1.1875989095919663,0
704,704,0,0.8794948307448542,0
705,705,0,0.9383662404059658,0
706,706,0,1.2783731714271687,0
707,707,0,0.9647962899218325,0
708,708,0,1.0862885234789688,0
709,709,0,0.9066249787415716,0
710,710,0,0.9842093199010438,0
711,711,0,0.8008950662285794,0
712,712,0,1.2289967461374578,0
713,713,0,0.8817928302132585,0
714,714,0,0.9290382381201691,0
715,715,0,0.981602122297651,0
716,716,0,0.7552563377318005,0
717,717,0,0.8072421624946837,0
718,718,0,0.6635912361659446,0
719,719,0,0.9811172248700217,0
720,720,0,0.8509172368370177,0
721,721,0,0.6463232222082245,0
722,722,0,0.970641628160153,0
723,723,0,1.0146424314124975,0
724,724,0,1.3883435198478966,0
725,725,0,1.185881332255864,0
726,726,0,1.1593747506453531,0
727,727,0,1.094063369511504,0
728,728,0,1.2050864387239169,0
729,729,0,0.9780014380213116,0
730,730,0,0.8935490507701842,0
731,731,0,1.1287524845218764,0
732,732,0,1.008949381951907,0
733,733,0,1.113848926140028,0
734,734,0,0.9236465989278282,0
735,735,0,0.917053757672619,0
736,736,0,1.0340597615199905,0
737,737,0,0.7945736506877912,0
738,738,0,0.8998227219792031,0
739,739,0,0.9631866689916414,0
740,740,0,0.889591715605822,0
741,741,0,0.9627947867972413,0
742,742,0,0.816738347704384,0
743,743,0,1.159580233612925,0
744,744,0,1.3054025563758271,0
745,745,0,1.0604612240788618,0
746,746,0,0.821506177369443,0
747,747,0,1.2242964160187144,0
748,748,0,1.2058471438245215,0
749,749,0,1.1468076101199838,0
750,750,0,1.04598189053385,0
751,751,0,0.9513370230375239,0
752,752,0,0.8772232907242759,0
753,753,0,0.8698512665999083,0
754,754,0,1.0207045852776353,0
755,755,0,0.7750152489244772,0
756,756,0,1.093969802302576,0
757,757,0,0.9531212431020405,0
758,758,0,1.126087296985153,0
759,759,0,1.1512507215655736,0
760,760,0,1.1101694143127017,0
761,761,0,1.0007046735191198,0
762,762,0,1.194561138891977,0
763,763,0,0.6414904670793558,0
764,764,0,1.0754447612148104,0
765,765,0,0.9734109656740733,0
766,766,0,1.302140394869202,0
767,767,0,0.8858054088139076,0
768,768,0,0.9997776876157172,0
769,769,0,1.3473905282364942,0
770,770,0,0.9223951695952677,0
771,771,0,1.0187810801505803,0
772,772,0,0.41182112381596914,0
773,773,0,1.1060576133243358,0
774,774,0,0.8073566237968716,0
775,775,0,0.8579265748639999,0
776,776,0,0.854031297157293,0
777,777,0,0.3966591184727084,0
778,778,0,0.9268548718955512,0
779,779,0,1.4673630241241855,0
780,780,0,0.5768301559392297,0
781,781,0,1.040651574381764,0
782,782,0,0.7875398065514618,0
783,783,0,1.0241558227323688,0
784,784,0,0.9682784199810403,0
785,785,0,1.3152142581454591,0
786,786,0,0.8602790602719822,0
787,787,0,0.9306767579038147,0
788,788,0,0.4939625901652517,0
789,789,0,1.1134255809635842,0
790,790,0,0.8359207506198783,0
791,791,0,1.080828280458087,0
792,792,0,0.8581879503101969,0
793,793,0,0.7061538217019566,0
794,794,0,0.6963804378200109,0
795,795,0,0.7198892123118071,0
796,796,0,0.8182304840196462,0
797,797,0,0.6783439797868456,0
798,798,0,0.8821870940003692,0
799,799,0,0.9894722676529024,0
800,800,0,0.6708352839741333,0
801,801,0,1.1802803209154595,0
802,802,0,0.659345818694185,0
803,803,0,1.0376593749434915,0
804,804,0,0.7293831311049087,0
805,805,0,0.7716219134141609,0
806,806,0,0.5298685869977298,0
807,807,0,0.924952213602632,0
808,808,0,0.7917201866381126,0
809,809,0,0.9315957271517744,0
810,810,0,0.9138289102052131,0
811,811,0,0.8685876549012886,0
812,812,0,0.9674450395673202,0
813,813,0,1.0462465934375629,0
814,814,0,0.8676101456985585,0
815,815,0,0.8215314931733244,0
